transaction_id,customer_id,menu_id,menu_name,category,quantity,price,total_price,transaction_date,transaction_time
TRX02437,C0169,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-26,16:10:00
TRX01875,C0113,M009,Sandwich Ayam,Food,1,35000,35000,2024-12-26,11:40:00
TRX01426,C0124,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-02-10,21:33:00
TRX01015,C0068,M015,Cheesecake,Food,2,30000,60000,2025-06-30,15:52:00
TRX00457,C0002,M003,Americano,Coffee,1,22000,22000,2025-04-07,14:15:00
TRX00007,C0107,M011,Pasta Carbonara,Food,2,45000,90000,2024-12-22,15:34:00
TRX01015,C0068,M011,Pasta Carbonara,Food,2,45000,90000,2025-06-30,10:20:00
TRX01717,C0184,M002,Cappuccino,Coffee,1,30000,30000,2024-09-08,08:16:00
TRX02060,C0199,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-09-05,14:12:00
TRX00060,C0086,M008,Croissant,Food,1,25000,25000,2024-09-25,11:57:00
TRX02810,C0074,M015,Cheesecake,Food,2,30000,60000,2025-02-08,10:16:00
TRX02858,C0156,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-10-28,20:46:00
TRX01408,C0093,M009,Sandwich Ayam,Food,1,35000,35000,2024-11-01,18:06:00
TRX01744,C0187,M001,Kopi Latte,Coffee,1,28000,28000,2024-07-22,11:26:00
TRX01069,C0014,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-22,10:27:00
TRX01891,C0007,M015,Cheesecake,Food,1,30000,30000,2024-11-10,17:39:00
TRX02062,C0150,M003,Americano,Coffee,1,22000,22000,2024-08-19,18:10:00
TRX01941,C0140,M008,Croissant,Food,2,25000,50000,2025-04-04,17:11:00
TRX00487,C0143,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-19,13:56:00
TRX02563,C0079,M003,Americano,Coffee,1,22000,22000,2025-02-12,18:51:00
TRX02694,C0191,M008,Croissant,Food,1,25000,25000,2024-07-28,15:40:00
TRX00768,C0093,M003,Americano,Coffee,1,22000,22000,2025-02-27,09:50:00
TRX01910,C0018,M009,Sandwich Ayam,Food,3,35000,105000,2025-04-15,09:20:00
TRX01362,C0009,M003,Americano,Coffee,1,22000,22000,2025-03-16,09:47:00
TRX00252,C0063,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-07-24,21:02:00
TRX01744,C0187,M004,Espresso,Coffee,1,18000,18000,2024-07-22,17:35:00
TRX02508,C0134,M003,Americano,Coffee,1,22000,22000,2024-11-06,08:00:00
TRX01396,C0037,M001,Kopi Latte,Coffee,2,28000,56000,2025-06-14,13:33:00
TRX02292,C0045,M004,Espresso,Coffee,1,18000,18000,2025-01-31,08:12:00
TRX00329,C0087,M015,Cheesecake,Food,1,30000,30000,2025-02-08,11:10:00
TRX02436,C0180,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-02-09,19:32:00
TRX00587,C0018,M009,Sandwich Ayam,Food,1,35000,35000,2024-07-07,08:01:00
TRX00658,C0177,M002,Cappuccino,Coffee,1,30000,30000,2025-05-27,09:38:00
TRX00629,C0070,M010,Roti Bakar,Food,1,20000,20000,2025-06-23,18:23:00
TRX02313,C0169,M003,Americano,Coffee,1,22000,22000,2025-04-12,19:46:00
TRX01311,C0046,M015,Cheesecake,Food,1,30000,30000,2024-09-20,11:26:00
TRX02571,C0196,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-22,11:39:00
TRX00944,C0183,M008,Croissant,Food,3,25000,75000,2025-05-30,09:11:00
TRX02276,C0138,M004,Espresso,Coffee,3,18000,54000,2025-05-22,08:12:00
TRX00498,C0158,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-02-12,18:23:00
TRX01677,C0172,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-09,09:48:00
TRX00226,C0125,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-12-15,15:40:00
TRX02049,C0147,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-03-08,11:34:00
TRX02282,C0109,M015,Cheesecake,Food,2,30000,60000,2025-04-10,20:46:00
TRX00714,C0014,M008,Croissant,Food,1,25000,25000,2025-06-19,19:23:00
TRX00566,C0036,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-05,12:55:00
TRX00056,C0053,M004,Espresso,Coffee,1,18000,18000,2024-12-02,16:45:00
TRX01476,C0056,M002,Cappuccino,Coffee,2,30000,60000,2025-06-30,18:50:00
TRX00486,C0186,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-18,16:32:00
TRX02756,C0114,M003,Americano,Coffee,1,22000,22000,2025-01-29,09:19:00
TRX02483,C0190,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-08-08,08:24:00
TRX00606,C0017,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-12,13:07:00
TRX01763,C0135,M001,Kopi Latte,Coffee,2,28000,56000,2024-07-05,20:01:00
TRX00113,C0095,M003,Americano,Coffee,1,22000,22000,2025-03-21,12:24:00
TRX02116,C0019,M010,Roti Bakar,Food,1,20000,20000,2025-05-15,17:25:00
TRX02464,C0095,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-03,21:33:00
TRX01593,C0081,M003,Americano,Coffee,1,22000,22000,2024-12-13,18:12:00
TRX00187,C0076,M002,Cappuccino,Coffee,2,30000,60000,2024-11-04,13:23:00
TRX02242,C0029,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-02-22,17:29:00
TRX01127,C0032,M010,Roti Bakar,Food,2,20000,40000,2025-02-07,10:29:00
TRX02828,C0046,M004,Espresso,Coffee,1,18000,18000,2025-03-03,09:40:00
TRX02808,C0053,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-10-13,19:34:00
TRX00256,C0152,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-03-10,08:21:00
TRX01615,C0109,M003,Americano,Coffee,2,22000,44000,2024-08-15,12:30:00
TRX01970,C0038,M003,Americano,Coffee,2,22000,44000,2024-11-14,08:02:00
TRX02364,C0158,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-26,20:07:00
TRX00281,C0135,M003,Americano,Coffee,1,22000,22000,2025-01-03,10:10:00
TRX02878,C0141,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-04-01,16:12:00
TRX00497,C0029,M001,Kopi Latte,Coffee,2,28000,56000,2025-06-09,10:22:00
TRX02516,C0103,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-31,13:15:00
TRX01941,C0140,M006,Chocolate Frappe,Non-Coffee,3,35000,105000,2025-04-04,20:14:00
TRX01900,C0042,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-02-02,18:23:00
TRX02414,C0011,M014,Milo Dinosaur,Non-Coffee,3,25000,75000,2024-09-17,09:39:00
TRX01358,C0147,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-04-06,20:44:00
TRX00080,C0179,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-09-10,09:49:00
TRX00906,C0181,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-27,19:19:00
TRX01150,C0036,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-11-20,15:24:00
TRX01849,C0007,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-08,17:41:00
TRX01371,C0007,M002,Cappuccino,Coffee,2,30000,60000,2025-02-13,17:52:00
TRX01850,C0030,M004,Espresso,Coffee,1,18000,18000,2024-12-14,16:47:00
TRX00931,C0075,M001,Kopi Latte,Coffee,2,28000,56000,2025-06-26,20:14:00
TRX01748,C0064,M008,Croissant,Food,1,25000,25000,2025-03-22,18:04:00
TRX00207,C0166,M015,Cheesecake,Food,1,30000,30000,2024-08-25,16:27:00
TRX00491,C0198,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-10-25,16:02:00
TRX00652,C0056,M004,Espresso,Coffee,1,18000,18000,2025-02-13,19:57:00
TRX02149,C0195,M002,Cappuccino,Coffee,3,30000,90000,2024-09-20,17:50:00
TRX02445,C0024,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-08-14,18:02:00
TRX00653,C0109,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-29,11:19:00
TRX02510,C0103,M015,Cheesecake,Food,1,30000,30000,2024-09-14,08:55:00
TRX01716,C0036,M004,Espresso,Coffee,1,18000,18000,2024-10-27,16:28:00
TRX00461,C0006,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-04,14:19:00
TRX02562,C0109,M003,Americano,Coffee,1,22000,22000,2025-03-12,13:08:00
TRX00773,C0157,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-08-22,15:46:00
TRX02342,C0118,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-06-08,14:59:00
TRX01230,C0034,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-11-16,16:38:00
TRX02590,C0141,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-04-26,21:58:00
TRX01724,C0194,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-01,14:00:00
TRX01365,C0006,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-22,11:20:00
TRX02861,C0164,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-21,21:44:00
TRX01596,C0166,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-03-12,17:29:00
TRX02553,C0119,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-12-26,12:40:00
TRX01401,C0182,M003,Americano,Coffee,1,22000,22000,2025-04-11,09:03:00
TRX01831,C0200,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-23,21:52:00
TRX02797,C0148,M011,Pasta Carbonara,Food,1,45000,45000,2024-11-25,10:20:00
TRX01859,C0117,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-29,21:36:00
TRX02474,C0144,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-02-02,08:26:00
TRX02554,C0155,M003,Americano,Coffee,1,22000,22000,2024-11-22,09:45:00
TRX02746,C0008,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-09-04,13:15:00
TRX00367,C0166,M008,Croissant,Food,2,25000,50000,2025-04-14,19:18:00
TRX02299,C0139,M004,Espresso,Coffee,1,18000,18000,2025-01-11,09:01:00
TRX02400,C0195,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-10,20:02:00
TRX00179,C0069,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-01-20,11:44:00
TRX00278,C0145,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-05,08:05:00
TRX01553,C0177,M001,Kopi Latte,Coffee,1,28000,28000,2025-02-15,11:45:00
TRX00947,C0009,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-08-13,18:34:00
TRX00398,C0075,M003,Americano,Coffee,2,22000,44000,2024-09-07,20:39:00
TRX02676,C0151,M008,Croissant,Food,1,25000,25000,2025-02-20,10:55:00
TRX00768,C0093,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-02-27,18:30:00
TRX02719,C0140,M008,Croissant,Food,1,25000,25000,2024-07-17,21:49:00
TRX02846,C0005,M001,Kopi Latte,Coffee,2,28000,56000,2024-12-11,12:13:00
TRX01282,C0118,M003,Americano,Coffee,1,22000,22000,2024-07-01,10:15:00
TRX01543,C0173,M010,Roti Bakar,Food,1,20000,20000,2024-10-18,17:56:00
TRX01225,C0053,M015,Cheesecake,Food,1,30000,30000,2025-05-17,10:38:00
TRX02868,C0036,M002,Cappuccino,Coffee,1,30000,30000,2025-04-29,12:33:00
TRX01154,C0196,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-08,18:36:00
TRX02428,C0028,M003,Americano,Coffee,1,22000,22000,2024-08-02,08:20:00
TRX01490,C0011,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-17,17:00:00
TRX01800,C0191,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-03-09,17:04:00
TRX00674,C0146,M010,Roti Bakar,Food,1,20000,20000,2024-08-04,11:45:00
TRX02247,C0074,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-11,13:53:00
TRX02760,C0048,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-01,08:49:00
TRX00079,C0026,M002,Cappuccino,Coffee,1,30000,30000,2025-05-29,21:30:00
TRX02714,C0009,M010,Roti Bakar,Food,1,20000,20000,2024-08-23,20:48:00
TRX01258,C0051,M003,Americano,Coffee,1,22000,22000,2025-02-12,13:06:00
TRX02966,C0177,M009,Sandwich Ayam,Food,1,35000,35000,2025-05-12,11:11:00
TRX01635,C0134,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-07,15:22:00
TRX02833,C0178,M011,Pasta Carbonara,Food,2,45000,90000,2025-06-05,09:43:00
TRX01901,C0008,M001,Kopi Latte,Coffee,2,28000,56000,2024-08-25,13:33:00
TRX02849,C0151,M010,Roti Bakar,Food,1,20000,20000,2024-07-27,16:07:00
TRX00844,C0068,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-28,08:11:00
TRX01203,C0100,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-02-02,19:18:00
TRX00012,C0185,M002,Cappuccino,Coffee,1,30000,30000,2024-09-12,14:41:00
TRX02854,C0022,M001,Kopi Latte,Coffee,2,28000,56000,2024-09-10,21:00:00
TRX01638,C0097,M010,Roti Bakar,Food,2,20000,40000,2024-12-17,09:39:00
TRX00769,C0107,M003,Americano,Coffee,1,22000,22000,2025-03-10,08:22:00
TRX00093,C0133,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-14,12:28:00
TRX00878,C0042,M008,Croissant,Food,2,25000,50000,2024-09-26,10:04:00
TRX01968,C0138,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-11,08:41:00
TRX00739,C0070,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-04-15,17:11:00
TRX02145,C0182,M010,Roti Bakar,Food,1,20000,20000,2025-06-28,15:28:00
TRX02368,C0032,M010,Roti Bakar,Food,1,20000,20000,2025-01-17,14:35:00
TRX02507,C0127,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-02-16,09:15:00
TRX01820,C0194,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-05-01,16:18:00
TRX00800,C0032,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-05-26,20:30:00
TRX02050,C0096,M002,Cappuccino,Coffee,1,30000,30000,2024-12-18,19:29:00
TRX02194,C0029,M002,Cappuccino,Coffee,1,30000,30000,2025-04-08,14:01:00
TRX02844,C0036,M002,Cappuccino,Coffee,1,30000,30000,2025-06-02,14:34:00
TRX00594,C0028,M002,Cappuccino,Coffee,1,30000,30000,2025-02-12,12:49:00
TRX01244,C0158,M004,Espresso,Coffee,2,18000,36000,2025-01-07,19:46:00
TRX02211,C0091,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-21,12:42:00
TRX02350,C0079,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-10-24,21:55:00
TRX00212,C0153,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-01-15,17:11:00
TRX00071,C0085,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-09-04,16:05:00
TRX01594,C0197,M002,Cappuccino,Coffee,1,30000,30000,2025-05-10,13:45:00
TRX01932,C0092,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-23,16:36:00
TRX02116,C0019,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-05-15,09:12:00
TRX02528,C0019,M003,Americano,Coffee,1,22000,22000,2025-04-12,21:28:00
TRX01274,C0166,M011,Pasta Carbonara,Food,1,45000,45000,2025-06-15,20:13:00
TRX00984,C0121,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-11-21,21:08:00
TRX01713,C0179,M010,Roti Bakar,Food,3,20000,60000,2024-11-17,17:36:00
TRX02525,C0002,M003,Americano,Coffee,1,22000,22000,2025-06-20,15:40:00
TRX01112,C0029,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-10-21,11:04:00
TRX01783,C0142,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-05-25,16:18:00
TRX02909,C0041,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-06-06,18:37:00
TRX02502,C0106,M003,Americano,Coffee,3,22000,66000,2024-09-16,14:18:00
TRX01843,C0028,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-23,15:00:00
TRX00063,C0020,M008,Croissant,Food,1,25000,25000,2024-09-29,17:41:00
TRX02892,C0112,M003,Americano,Coffee,1,22000,22000,2025-06-11,09:44:00
TRX02648,C0164,M004,Espresso,Coffee,2,18000,36000,2024-12-02,08:58:00
TRX01681,C0005,M001,Kopi Latte,Coffee,2,28000,56000,2025-05-14,16:12:00
TRX01481,C0189,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-18,13:12:00
TRX02948,C0063,M003,Americano,Coffee,1,22000,22000,2024-08-18,13:28:00
TRX01979,C0154,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-03,11:53:00
TRX01375,C0091,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-01,13:02:00
TRX01392,C0198,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-04-08,14:41:00
TRX01678,C0178,M002,Cappuccino,Coffee,1,30000,30000,2025-04-07,20:50:00
TRX00936,C0174,M015,Cheesecake,Food,1,30000,30000,2024-09-25,14:09:00
TRX02200,C0112,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-11-02,11:13:00
TRX02485,C0098,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-05-30,21:41:00
TRX01548,C0175,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-07-16,15:55:00
TRX01801,C0197,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-11-12,12:04:00
TRX00517,C0118,M009,Sandwich Ayam,Food,1,35000,35000,2024-11-04,19:36:00
TRX02265,C0032,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-01,17:30:00
TRX00929,C0057,M004,Espresso,Coffee,2,18000,36000,2025-03-13,08:38:00
TRX01573,C0173,M008,Croissant,Food,2,25000,50000,2024-07-15,12:37:00
TRX00378,C0076,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-05-30,10:49:00
TRX02451,C0109,M002,Cappuccino,Coffee,1,30000,30000,2025-06-20,17:02:00
TRX01141,C0180,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-10-13,12:40:00
TRX02517,C0161,M002,Cappuccino,Coffee,3,30000,90000,2024-07-02,10:48:00
TRX01576,C0175,M002,Cappuccino,Coffee,2,30000,60000,2025-04-25,09:10:00
TRX02480,C0171,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-10-29,17:26:00
TRX02033,C0005,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-01-20,09:34:00
TRX00931,C0075,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-26,14:19:00
TRX02041,C0106,M001,Kopi Latte,Coffee,2,28000,56000,2025-03-19,09:05:00
TRX01577,C0094,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-23,08:17:00
TRX02494,C0167,M010,Roti Bakar,Food,1,20000,20000,2024-10-03,10:00:00
TRX02482,C0144,M003,Americano,Coffee,2,22000,44000,2025-03-20,19:09:00
TRX02254,C0158,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-02-20,21:49:00
TRX02743,C0171,M003,Americano,Coffee,1,22000,22000,2024-07-16,20:41:00
TRX02718,C0007,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-07-25,16:35:00
TRX00557,C0078,M004,Espresso,Coffee,1,18000,18000,2025-03-30,13:13:00
TRX01379,C0172,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-10-01,08:31:00
TRX00408,C0164,M010,Roti Bakar,Food,1,20000,20000,2024-07-10,17:30:00
TRX02541,C0154,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-02-26,12:18:00
TRX01651,C0022,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-12,20:51:00
TRX00158,C0154,M010,Roti Bakar,Food,1,20000,20000,2025-06-10,21:49:00
TRX00554,C0137,M011,Pasta Carbonara,Food,2,45000,90000,2024-08-10,15:06:00
TRX00095,C0091,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-05-11,13:32:00
TRX00748,C0126,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-02-14,20:23:00
TRX00104,C0034,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-10,14:49:00
TRX00108,C0078,M003,Americano,Coffee,1,22000,22000,2025-05-11,19:57:00
TRX00489,C0177,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-25,19:51:00
TRX01852,C0099,M015,Cheesecake,Food,1,30000,30000,2025-01-14,21:44:00
TRX01249,C0020,M011,Pasta Carbonara,Food,1,45000,45000,2025-04-30,12:36:00
TRX01608,C0154,M002,Cappuccino,Coffee,1,30000,30000,2025-01-14,15:28:00
TRX01505,C0082,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-16,12:48:00
TRX00438,C0109,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-02,09:44:00
TRX02927,C0094,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-07-15,09:48:00
TRX01171,C0015,M004,Espresso,Coffee,1,18000,18000,2024-08-09,13:22:00
TRX02896,C0092,M004,Espresso,Coffee,1,18000,18000,2024-12-08,21:06:00
TRX00572,C0149,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-03-04,11:30:00
TRX02222,C0159,M004,Espresso,Coffee,3,18000,54000,2025-05-01,16:22:00
TRX02647,C0191,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-20,16:03:00
TRX01603,C0062,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-10-27,16:22:00
TRX01494,C0082,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-18,09:55:00
TRX02027,C0047,M003,Americano,Coffee,1,22000,22000,2024-12-25,21:31:00
TRX00862,C0006,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-04-17,14:13:00
TRX00430,C0138,M004,Espresso,Coffee,1,18000,18000,2025-04-21,15:49:00
TRX02992,C0187,M003,Americano,Coffee,1,22000,22000,2024-12-14,16:27:00
TRX02443,C0149,M002,Cappuccino,Coffee,1,30000,30000,2025-01-01,08:01:00
TRX01543,C0173,M003,Americano,Coffee,2,22000,44000,2024-10-18,12:13:00
TRX01617,C0182,M009,Sandwich Ayam,Food,1,35000,35000,2024-09-20,09:33:00
TRX00741,C0028,M001,Kopi Latte,Coffee,2,28000,56000,2024-12-13,18:30:00
TRX01619,C0048,M002,Cappuccino,Coffee,2,30000,60000,2024-10-26,17:03:00
TRX01042,C0076,M008,Croissant,Food,1,25000,25000,2024-09-21,09:11:00
TRX01703,C0102,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-07,10:46:00
TRX00413,C0167,M001,Kopi Latte,Coffee,1,28000,28000,2025-02-06,20:24:00
TRX02123,C0018,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-28,08:00:00
TRX00915,C0103,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-01-10,14:46:00
TRX00596,C0085,M015,Cheesecake,Food,2,30000,60000,2025-01-17,20:51:00
TRX00708,C0141,M001,Kopi Latte,Coffee,2,28000,56000,2024-09-29,08:55:00
TRX02104,C0040,M009,Sandwich Ayam,Food,1,35000,35000,2024-09-11,18:54:00
TRX00327,C0002,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-05-17,12:10:00
TRX00838,C0088,M015,Cheesecake,Food,1,30000,30000,2024-10-05,13:39:00
TRX00573,C0020,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-06-16,15:29:00
TRX01164,C0036,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-10-13,20:36:00
TRX00393,C0057,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-06-30,15:28:00
TRX00749,C0110,M004,Espresso,Coffee,1,18000,18000,2024-08-17,11:41:00
TRX00825,C0007,M004,Espresso,Coffee,1,18000,18000,2024-10-24,18:40:00
TRX00014,C0018,M015,Cheesecake,Food,2,30000,60000,2024-10-29,19:55:00
TRX00262,C0200,M002,Cappuccino,Coffee,1,30000,30000,2025-04-26,13:26:00
TRX02246,C0143,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-04,11:00:00
TRX00825,C0007,M003,Americano,Coffee,2,22000,44000,2024-10-24,17:51:00
TRX01409,C0065,M004,Espresso,Coffee,3,18000,54000,2025-05-24,09:00:00
TRX00467,C0014,M002,Cappuccino,Coffee,1,30000,30000,2025-06-07,13:00:00
TRX01255,C0163,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-20,20:16:00
TRX02807,C0039,M009,Sandwich Ayam,Food,1,35000,35000,2024-07-14,21:34:00
TRX01097,C0081,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-03-10,21:41:00
TRX00921,C0141,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-02-25,18:34:00
TRX00872,C0099,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-03,08:15:00
TRX02827,C0125,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-05-06,21:29:00
TRX02904,C0072,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-26,13:54:00
TRX00198,C0187,M009,Sandwich Ayam,Food,1,35000,35000,2025-02-22,10:40:00
TRX00878,C0042,M002,Cappuccino,Coffee,1,30000,30000,2024-09-26,08:43:00
TRX02029,C0060,M001,Kopi Latte,Coffee,3,28000,84000,2025-06-07,17:13:00
TRX00148,C0171,M008,Croissant,Food,1,25000,25000,2024-10-20,17:07:00
TRX00606,C0017,M015,Cheesecake,Food,3,30000,90000,2024-10-12,17:34:00
TRX02296,C0093,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-09,08:06:00
TRX02031,C0157,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-06-23,16:22:00
TRX00618,C0056,M004,Espresso,Coffee,2,18000,36000,2025-05-09,18:22:00
TRX01625,C0064,M009,Sandwich Ayam,Food,1,35000,35000,2024-09-21,08:18:00
TRX01787,C0118,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-01-30,11:20:00
TRX01530,C0186,M002,Cappuccino,Coffee,1,30000,30000,2024-09-06,20:23:00
TRX01802,C0050,M002,Cappuccino,Coffee,2,30000,60000,2024-10-10,13:22:00
TRX00199,C0097,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-08-07,21:44:00
TRX01277,C0026,M002,Cappuccino,Coffee,1,30000,30000,2024-10-04,17:44:00
TRX00281,C0135,M004,Espresso,Coffee,1,18000,18000,2025-01-03,15:41:00
TRX00216,C0092,M003,Americano,Coffee,1,22000,22000,2024-07-05,15:26:00
TRX02060,C0199,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-09-05,21:03:00
TRX01059,C0004,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-06,19:31:00
TRX02788,C0050,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-12,21:21:00
TRX00134,C0183,M003,Americano,Coffee,1,22000,22000,2024-08-10,15:13:00
TRX00927,C0049,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-29,17:34:00
TRX00445,C0090,M002,Cappuccino,Coffee,2,30000,60000,2025-06-13,09:24:00
TRX02143,C0047,M010,Roti Bakar,Food,1,20000,20000,2024-11-13,15:45:00
TRX01691,C0154,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-21,13:20:00
